"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"	"Factor Value[Time Point]"	"Term Source REF"	"Term Accession Number"	"Factor Value[Batch run order]"	"Term Source REF"	"Term Accession Number"	"Factor Value[Run order]"	"Term Source REF"	"Term Accession Number"
"2473869"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific High Field Q Exactive"	""	""	"MS:electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150910_015"	"VT_150910_015.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e23_hilicpos.tsv"	"TimePoint 7"	""	""	"3"	""	""	"313"	""	""
"2473869"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific High Field Q Exactive"	""	""	"MS:electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150910_017"	"VT_150910_017.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e23_hilicpos.tsv"	"TimePoint 7"	""	""	"3"	""	""	"314"	""	""
"2463904"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific High Field Q Exactive"	""	""	"MS:electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150910_019"	"VT_150910_019.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e23_hilicpos.tsv"	"Daily Meta"	""	""	"3"	""	""	"315"	""	""
"2463904"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific High Field Q Exactive"	""	""	"MS:electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150910_021"	"VT_150910_021.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e23_hilicpos.tsv"	"Daily Meta"	""	""	"3"	""	""	"316"	""	""
"2463904"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific High Field Q Exactive"	""	""	"MS:electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150910_023"	"VT_150910_023.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e23_hilicpos.tsv"	"Daily Meta"	""	""	"3"	""	""	"317"	""	""
"2448804"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific High Field Q Exactive"	""	""	"MS:electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150910_025"	"VT_150910_025.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e23_hilicpos.tsv"	"Daily Meta"	""	""	"3"	""	""	"318"	""	""
"2448804"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific High Field Q Exactive"	""	""	"MS:electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150910_027"	"VT_150910_027.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e23_hilicpos.tsv"	"Daily Meta"	""	""	"3"	""	""	"319"	""	""
"2448804"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific High Field Q Exactive"	""	""	"MS:electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150910_029"	"VT_150910_029.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e23_hilicpos.tsv"	"Daily Meta"	""	""	"3"	""	""	"320"	""	""
"2435237"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific High Field Q Exactive"	""	""	"MS:electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150910_031"	"VT_150910_031.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e23_hilicpos.tsv"	"Daily Meta"	""	""	"3"	""	""	"321"	""	""
"2435237"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific High Field Q Exactive"	""	""	"MS:electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150910_033"	"VT_150910_033.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e23_hilicpos.tsv"	"Daily Meta"	""	""	"3"	""	""	"322"	""	""
"2435237"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific High Field Q Exactive"	""	""	"MS:electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150910_035"	"VT_150910_035.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e23_hilicpos.tsv"	"Daily Meta"	""	""	"3"	""	""	"323"	""	""
"2421423"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific High Field Q Exactive"	""	""	"MS:electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150910_037"	"VT_150910_037.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e23_hilicpos.tsv"	"TimePoint 3"	""	""	"3"	""	""	"324"	""	""
"2421423"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific High Field Q Exactive"	""	""	"MS:electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150910_039"	"VT_150910_039.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e23_hilicpos.tsv"	"TimePoint 3"	""	""	"3"	""	""	"325"	""	""
"2421423"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific High Field Q Exactive"	""	""	"MS:electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150910_041"	"VT_150910_041.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e23_hilicpos.tsv"	"TimePoint 3"	""	""	"3"	""	""	"326"	""	""
"2417095"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific High Field Q Exactive"	""	""	"MS:electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150910_043"	"VT_150910_043.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e23_hilicpos.tsv"	"Daily Meta"	""	""	"3"	""	""	"327"	""	""
"2417095"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific High Field Q Exactive"	""	""	"MS:electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150910_045"	"VT_150910_045.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e23_hilicpos.tsv"	"Daily Meta"	""	""	"3"	""	""	"328"	""	""
"2417095"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific High Field Q Exactive"	""	""	"MS:electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150910_047"	"VT_150910_047.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e23_hilicpos.tsv"	"Daily Meta"	""	""	"3"	""	""	"329"	""	""
"2411015"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific High Field Q Exactive"	""	""	"MS:electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150910_049"	"VT_150910_049.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e23_hilicpos.tsv"	"Daily Meta"	""	""	"3"	""	""	"330"	""	""
"2411015"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific High Field Q Exactive"	""	""	"MS:electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150910_051"	"VT_150910_051.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e23_hilicpos.tsv"	"Daily Meta"	""	""	"3"	""	""	"331"	""	""
"2411015"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific High Field Q Exactive"	""	""	"MS:electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150910_053"	"VT_150910_053.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e23_hilicpos.tsv"	"Daily Meta"	""	""	"3"	""	""	"332"	""	""
"2466152"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific High Field Q Exactive"	""	""	"MS:electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150910_055"	"VT_150910_055.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e23_hilicpos.tsv"	"Daily"	""	""	"3"	""	""	"333"	""	""
"2466152"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific High Field Q Exactive"	""	""	"MS:electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150910_057"	"VT_150910_057.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e23_hilicpos.tsv"	"Daily"	""	""	"3"	""	""	"334"	""	""
"2466152"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific High Field Q Exactive"	""	""	"MS:electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150910_059"	"VT_150910_059.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e23_hilicpos.tsv"	"Daily"	""	""	"3"	""	""	"335"	""	""
"2450309"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific High Field Q Exactive"	""	""	"MS:electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150910_061"	"VT_150910_061.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e23_hilicpos.tsv"	"Daily Meta"	""	""	"3"	""	""	"336"	""	""
"2450309"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific High Field Q Exactive"	""	""	"MS:electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150910_063"	"VT_150910_063.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e23_hilicpos.tsv"	"Daily Meta"	""	""	"3"	""	""	"337"	""	""
"2450309"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific High Field Q Exactive"	""	""	"MS:electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150910_065"	"VT_150910_065.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e23_hilicpos.tsv"	"Daily Meta"	""	""	"3"	""	""	"338"	""	""
"2436895"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific High Field Q Exactive"	""	""	"MS:electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150910_067"	"VT_150910_067.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e23_hilicpos.tsv"	"Daily Meta"	""	""	"3"	""	""	"339"	""	""
"2436895"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific High Field Q Exactive"	""	""	"MS:electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150910_069"	"VT_150910_069.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e23_hilicpos.tsv"	"Daily Meta"	""	""	"3"	""	""	"340"	""	""
"2436895"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific High Field Q Exactive"	""	""	"MS:electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150910_071"	"VT_150910_071.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e23_hilicpos.tsv"	"Daily Meta"	""	""	"3"	""	""	"341"	""	""
"2421879"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific High Field Q Exactive"	""	""	"MS:electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150910_073"	"VT_150910_073.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e23_hilicpos.tsv"	"Daily Meta"	""	""	"3"	""	""	"342"	""	""
"2421879"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific High Field Q Exactive"	""	""	"MS:electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150910_075"	"VT_150910_075.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e23_hilicpos.tsv"	"Daily Meta"	""	""	"3"	""	""	"343"	""	""
"2421879"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific High Field Q Exactive"	""	""	"MS:electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150910_077"	"VT_150910_077.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e23_hilicpos.tsv"	"Daily Meta"	""	""	"3"	""	""	"344"	""	""
"2417181"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific High Field Q Exactive"	""	""	"MS:electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150910_079"	"VT_150910_079.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e23_hilicpos.tsv"	"Daily Meta"	""	""	"3"	""	""	"345"	""	""
"2417181"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific High Field Q Exactive"	""	""	"MS:electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150910_081"	"VT_150910_081.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e23_hilicpos.tsv"	"Daily Meta"	""	""	"3"	""	""	"346"	""	""
"2417181"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific High Field Q Exactive"	""	""	"MS:electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150910_083"	"VT_150910_083.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e23_hilicpos.tsv"	"Daily Meta"	""	""	"3"	""	""	"347"	""	""
"2413414"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific High Field Q Exactive"	""	""	"MS:electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150910_085"	"VT_150910_085.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e23_hilicpos.tsv"	"TimePoint 2"	""	""	"3"	""	""	"348"	""	""
"2413414"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific High Field Q Exactive"	""	""	"MS:electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150910_087"	"VT_150910_087.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e23_hilicpos.tsv"	"TimePoint 2"	""	""	"3"	""	""	"349"	""	""
"2413414"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific High Field Q Exactive"	""	""	"MS:electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150910_089"	"VT_150910_089.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e23_hilicpos.tsv"	"TimePoint 2"	""	""	"3"	""	""	"350"	""	""
"2466611"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific High Field Q Exactive"	""	""	"MS:electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150910_091"	"VT_150910_091.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e23_hilicpos.tsv"	"Daily Meta"	""	""	"3"	""	""	"351"	""	""
"2466611"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific High Field Q Exactive"	""	""	"MS:electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150910_093"	"VT_150910_093.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e23_hilicpos.tsv"	"Daily Meta"	""	""	"3"	""	""	"352"	""	""
"2466611"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific High Field Q Exactive"	""	""	"MS:electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150910_095"	"VT_150910_095.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e23_hilicpos.tsv"	"Daily Meta"	""	""	"3"	""	""	"353"	""	""
"2452689"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific High Field Q Exactive"	""	""	"MS:electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150910_097"	"VT_150910_097.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e23_hilicpos.tsv"	"Daily Meta"	""	""	"3"	""	""	"354"	""	""
"2452689"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific High Field Q Exactive"	""	""	"MS:electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150910_099"	"VT_150910_099.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e23_hilicpos.tsv"	"Daily Meta"	""	""	"3"	""	""	"355"	""	""
"2452689"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific High Field Q Exactive"	""	""	"MS:electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150910_101"	"VT_150910_101.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e23_hilicpos.tsv"	"Daily Meta"	""	""	"3"	""	""	"356"	""	""
"2441777"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific High Field Q Exactive"	""	""	"MS:electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150910_103"	"VT_150910_103.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e23_hilicpos.tsv"	"Daily Meta"	""	""	"3"	""	""	"357"	""	""
"2441777"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific High Field Q Exactive"	""	""	"MS:electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150910_105"	"VT_150910_105.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e23_hilicpos.tsv"	"Daily Meta"	""	""	"3"	""	""	"358"	""	""
