"Sample Name"	"Protocol REF"	"Parameter Value[Sample mounting]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Sample preservation]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Sectioning instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Section thickness]"	"Unit"	"Term Source REF"	"Term Accession Number"	"Extract Name"	"Labeled Extract Name"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Solvent]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Spatial resolution]"	"Unit"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Pixel size x]"	"Unit"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Pixel size y]"	"Unit"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Max count of pixel x]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Max count of pixel y]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Max dimension x]"	"Unit"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Max dimension y]"	"Unit"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Detector]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Detector mode]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Native spectrum identifier format]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Spectrum representation]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Raw datafile format]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Instrument software]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Line scan direction]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Linescan sequence]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Scan pattern]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Scan type]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Number of scans]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Raw Spectral Data File"	"Protocol REF"	"Parameter Value[Stain]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[High-res image]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Low-res image]"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Parameter Value[Data Transformation software]"	"Term Source REF"	"Term Accession Number"	"Data Transformation Name"	"Data Transformation Name"	"Metabolite Assignment File"
"LNTO40_8L_1"	"Preparation"	"Glass slide"	""	""	"Fresh frozen"	""	""	"Thermo Shandon"	""	""	"15"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	""	""	"Mass spectrometry"	""	"150-1000"	"Thermo Scientific Exactive"	""	""	"nanoelectrospray"	"MS"	"http://purl.obolibrary.org/obo/MS_1000398"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"methanol"	""	""	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"108"	""	""	"108"	""	""	"8100"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"8100"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"inductive detector"	"MS"	"http://purl.obolibrary.org/obo/MS_1000624"	"pulse counting"	"MS"	"http://purl.obolibrary.org/obo/MS_1000118"	"Thermo nativeID format"	"MS"	"http://purl.obolibrary.org/obo/MS_1000768"	"centroid spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000127"	"Thermo RAW"	"MS"	"http://purl.obolibrary.org/obo/MS_1000563"	"Xcalibur v1.1-135101/1.1.2.1351"	""	""	"linescan left right"	""	""	"top down"	""	""	"flyback"	""	""	"horizontal line scan"	""	""	"11664"	""	""	"LNTO40_8L_1"	"LNTO40_8L_1.ibd"	""	"Histology"	"Hematoxylin and Eosin Staining Method and AE1/AE3 antibody"	""	""	""	""	""	"LNTO40_8L_1.jpg"	""	""	"Data transformation"	""	"LNTO40_8L_1.imzML"	"Metabolite identification"	"custom unreleased software v1.1 beta"	""	""	""	""	""
"LNTO41_17_2"	"Preparation"	"Glass slide"	""	""	"Fresh frozen"	""	""	"Thermo Shandon"	""	""	"15"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	""	""	"Mass spectrometry"	""	"150-1000"	"Thermo Scientific Exactive"	""	""	"nanoelectrospray"	"MS"	"http://purl.obolibrary.org/obo/MS_1000398"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"methanol"	""	""	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"108"	""	""	"88"	""	""	"8100"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"6600"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"inductive detector"	"MS"	"http://purl.obolibrary.org/obo/MS_1000624"	"pulse counting"	"MS"	"http://purl.obolibrary.org/obo/MS_1000118"	"Thermo nativeID format"	"MS"	"http://purl.obolibrary.org/obo/MS_1000768"	"centroid spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000127"	"Thermo RAW"	"MS"	"http://purl.obolibrary.org/obo/MS_1000563"	"Xcalibur v1.1-135101/1.1.2.1351"	""	""	"linescan left right"	""	""	"top down"	""	""	"flyback"	""	""	"horizontal line scan"	""	""	"9504"	""	""	"LNTO41_17_2"	"LNTO41_17_2.ibd"	""	"Histology"	"Hematoxylin and Eosin Staining Method and AE1/AE3 antibody"	""	""	""	""	""	"LNTO41_17_2.jpg"	""	""	"Data transformation"	""	"LNTO41_17_2.imzML"	"Metabolite identification"	"custom unreleased software v1.1 beta"	""	""	""	""	""
"LNTO41_17_3"	"Preparation"	"Glass slide"	""	""	"Fresh frozen"	""	""	"Thermo Shandon"	""	""	"15"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	""	""	"Mass spectrometry"	""	"150-1000"	"Thermo Scientific Exactive"	""	""	"nanoelectrospray"	"MS"	"http://purl.obolibrary.org/obo/MS_1000398"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"methanol"	""	""	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"95"	""	""	"108"	""	""	"7125"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"8100"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"inductive detector"	"MS"	"http://purl.obolibrary.org/obo/MS_1000624"	"pulse counting"	"MS"	"http://purl.obolibrary.org/obo/MS_1000118"	"Thermo nativeID format"	"MS"	"http://purl.obolibrary.org/obo/MS_1000768"	"centroid spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000127"	"Thermo RAW"	"MS"	"http://purl.obolibrary.org/obo/MS_1000563"	"Xcalibur v1.1-135101/1.1.2.1351"	""	""	"linescan left right"	""	""	"top down"	""	""	"flyback"	""	""	"horizontal line scan"	""	""	"10260"	""	""	"LNTO41_17_3"	"LNTO41_17_3.ibd"	""	"Histology"	"Hematoxylin and Eosin Staining Method and AE1/AE3 antibody"	""	""	""	""	""	"LNTO41_17_3.jpg"	""	""	"Data transformation"	""	"LNTO41_17_3.imzML"	"Metabolite identification"	"custom unreleased software v1.1 beta"	""	""	""	""	""
"LNTO41_17_4"	"Preparation"	"Glass slide"	""	""	"Fresh frozen"	""	""	"Thermo Shandon"	""	""	"15"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	""	""	"Mass spectrometry"	""	"150-1000"	"Thermo Scientific Exactive"	""	""	"nanoelectrospray"	"MS"	"http://purl.obolibrary.org/obo/MS_1000398"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"methanol"	""	""	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"82"	""	""	"81"	""	""	"6150"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"6075"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"inductive detector"	"MS"	"http://purl.obolibrary.org/obo/MS_1000624"	"pulse counting"	"MS"	"http://purl.obolibrary.org/obo/MS_1000118"	"Thermo nativeID format"	"MS"	"http://purl.obolibrary.org/obo/MS_1000768"	"centroid spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000127"	"Thermo RAW"	"MS"	"http://purl.obolibrary.org/obo/MS_1000563"	"Xcalibur v1.1-135101/1.1.2.1351"	""	""	"linescan left right"	""	""	"top down"	""	""	"flyback"	""	""	"horizontal line scan"	""	""	"6642"	""	""	"LNTO41_17_4"	"LNTO41_17_4.ibd"	""	"Histology"	"Hematoxylin and Eosin Staining Method and AE1/AE3 antibody"	""	""	""	""	""	"LNTO41_17_4.jpg"	""	""	"Data transformation"	""	"LNTO41_17_4.imzML"	"Metabolite identification"	"custom unreleased software v1.1 beta"	""	""	""	""	""
"LNTO41_17_5"	"Preparation"	"Glass slide"	""	""	"Fresh frozen"	""	""	"Thermo Shandon"	""	""	"15"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	""	""	"Mass spectrometry"	""	"150-1000"	"Thermo Scientific Exactive"	""	""	"nanoelectrospray"	"MS"	"http://purl.obolibrary.org/obo/MS_1000398"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"methanol"	""	""	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"121"	""	""	"114"	""	""	"9075"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"8550"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"inductive detector"	"MS"	"http://purl.obolibrary.org/obo/MS_1000624"	"pulse counting"	"MS"	"http://purl.obolibrary.org/obo/MS_1000118"	"Thermo nativeID format"	"MS"	"http://purl.obolibrary.org/obo/MS_1000768"	"centroid spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000127"	"Thermo RAW"	"MS"	"http://purl.obolibrary.org/obo/MS_1000563"	"Xcalibur v1.1-135101/1.1.2.1351"	""	""	"linescan left right"	""	""	"top down"	""	""	"flyback"	""	""	"horizontal line scan"	""	""	"13794"	""	""	"LNTO41_17_5"	"LNTO41_17_5.ibd"	""	"Histology"	"Hematoxylin and Eosin Staining Method and AE1/AE3 antibody"	""	""	""	""	""	"LNTO41_17_5.jpg"	""	""	"Data transformation"	""	"LNTO41_17_5.imzML"	"Metabolite identification"	"custom unreleased software v1.1 beta"	""	""	""	""	""
"LNTO41_7_1"	"Preparation"	"Glass slide"	""	""	"Fresh frozen"	""	""	"Thermo Shandon"	""	""	"15"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	""	""	"Mass spectrometry"	""	"150-1000"	"Thermo Scientific Exactive"	""	""	"nanoelectrospray"	"MS"	"http://purl.obolibrary.org/obo/MS_1000398"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"methanol"	""	""	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"108"	""	""	"75"	""	""	"8100"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"5625"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"inductive detector"	"MS"	"http://purl.obolibrary.org/obo/MS_1000624"	"pulse counting"	"MS"	"http://purl.obolibrary.org/obo/MS_1000118"	"Thermo nativeID format"	"MS"	"http://purl.obolibrary.org/obo/MS_1000768"	"centroid spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000127"	"Thermo RAW"	"MS"	"http://purl.obolibrary.org/obo/MS_1000563"	"Xcalibur v1.1-135101/1.1.2.1351"	""	""	"linescan left right"	""	""	"top down"	""	""	"flyback"	""	""	"horizontal line scan"	""	""	"8100"	""	""	"LNTO41_7_1"	"LNTO41_7_1.ibd"	""	"Histology"	"Hematoxylin and Eosin Staining Method and AE1/AE3 antibody"	""	""	""	""	""	"LNTO41_7_1.jpg"	""	""	"Data transformation"	""	"LNTO41_7_1.imzML"	"Metabolite identification"	"custom unreleased software v1.1 beta"	""	""	""	""	""
"LNTO41_7_2"	"Preparation"	"Glass slide"	""	""	"Fresh frozen"	""	""	"Thermo Shandon"	""	""	"15"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	""	""	"Mass spectrometry"	""	"150-1000"	"Thermo Scientific Exactive"	""	""	"nanoelectrospray"	"MS"	"http://purl.obolibrary.org/obo/MS_1000398"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"methanol"	""	""	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"82"	""	""	"74"	""	""	"6150"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"5550"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"inductive detector"	"MS"	"http://purl.obolibrary.org/obo/MS_1000624"	"pulse counting"	"MS"	"http://purl.obolibrary.org/obo/MS_1000118"	"Thermo nativeID format"	"MS"	"http://purl.obolibrary.org/obo/MS_1000768"	"centroid spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000127"	"Thermo RAW"	"MS"	"http://purl.obolibrary.org/obo/MS_1000563"	"Xcalibur v1.1-135101/1.1.2.1351"	""	""	"linescan left right"	""	""	"top down"	""	""	"flyback"	""	""	"horizontal line scan"	""	""	"6068"	""	""	"LNTO41_7_2"	"LNTO41_7_2.ibd"	""	"Histology"	"Hematoxylin and Eosin Staining Method and AE1/AE3 antibody"	""	""	""	""	""	"LNTO41_7_2.jpg"	""	""	"Data transformation"	""	"LNTO41_7_2.imzML"	"Metabolite identification"	"custom unreleased software v1.1 beta"	""	""	""	""	""
"LNTO41_8M_1"	"Preparation"	"Glass slide"	""	""	"Fresh frozen"	""	""	"Thermo Shandon"	""	""	"15"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	""	""	"Mass spectrometry"	""	"150-1000"	"Thermo Scientific Exactive"	""	""	"nanoelectrospray"	"MS"	"http://purl.obolibrary.org/obo/MS_1000398"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"methanol"	""	""	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"69"	""	""	"61"	""	""	"5175"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"4575"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"inductive detector"	"MS"	"http://purl.obolibrary.org/obo/MS_1000624"	"pulse counting"	"MS"	"http://purl.obolibrary.org/obo/MS_1000118"	"Thermo nativeID format"	"MS"	"http://purl.obolibrary.org/obo/MS_1000768"	"centroid spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000127"	"Thermo RAW"	"MS"	"http://purl.obolibrary.org/obo/MS_1000563"	"Xcalibur v1.1-135101/1.1.2.1351"	""	""	"linescan left right"	""	""	"top down"	""	""	"flyback"	""	""	"horizontal line scan"	""	""	"4209"	""	""	"LNTO41_8M_1"	"LNTO41_8M_1.ibd"	""	"Histology"	"Hematoxylin and Eosin Staining Method and AE1/AE3 antibody"	""	""	""	""	""	"LNTO41_8M_1.jpg"	""	""	"Data transformation"	""	"LNTO41_8M_1.imzML"	"Metabolite identification"	"custom unreleased software v1.1 beta"	""	""	""	""	""
"LNTO42_17_1"	"Preparation"	"Glass slide"	""	""	"Fresh frozen"	""	""	"Thermo Shandon"	""	""	"15"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	""	""	"Mass spectrometry"	""	"150-1000"	"Thermo Scientific Exactive"	""	""	"nanoelectrospray"	"MS"	"http://purl.obolibrary.org/obo/MS_1000398"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"methanol"	""	""	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"89"	""	""	"81"	""	""	"6675"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"6075"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"inductive detector"	"MS"	"http://purl.obolibrary.org/obo/MS_1000624"	"pulse counting"	"MS"	"http://purl.obolibrary.org/obo/MS_1000118"	"Thermo nativeID format"	"MS"	"http://purl.obolibrary.org/obo/MS_1000768"	"centroid spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000127"	"Thermo RAW"	"MS"	"http://purl.obolibrary.org/obo/MS_1000563"	"Xcalibur v1.1-135101/1.1.2.1351"	""	""	"linescan left right"	""	""	"top down"	""	""	"flyback"	""	""	"horizontal line scan"	""	""	"7209"	""	""	"LNTO42_17_1"	"LNTO42_17_1.ibd"	""	"Histology"	"Hematoxylin and Eosin Staining Method and AE1/AE3 antibody"	""	""	""	""	""	"LNTO42_17_1.jpg"	""	""	"Data transformation"	""	"LNTO42_17_1.imzML"	"Metabolite identification"	"custom unreleased software v1.1 beta"	""	""	""	""	""
"LNTO42_17_2"	"Preparation"	"Glass slide"	""	""	"Fresh frozen"	""	""	"Thermo Shandon"	""	""	"15"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	""	""	"Mass spectrometry"	""	"150-1000"	"Thermo Scientific Exactive"	""	""	"nanoelectrospray"	"MS"	"http://purl.obolibrary.org/obo/MS_1000398"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"methanol"	""	""	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"121"	""	""	"114"	""	""	"9075"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"8550"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"inductive detector"	"MS"	"http://purl.obolibrary.org/obo/MS_1000624"	"pulse counting"	"MS"	"http://purl.obolibrary.org/obo/MS_1000118"	"Thermo nativeID format"	"MS"	"http://purl.obolibrary.org/obo/MS_1000768"	"centroid spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000127"	"Thermo RAW"	"MS"	"http://purl.obolibrary.org/obo/MS_1000563"	"Xcalibur v1.1-135101/1.1.2.1351"	""	""	"linescan left right"	""	""	"top down"	""	""	"flyback"	""	""	"horizontal line scan"	""	""	"13794"	""	""	"LNTO42_17_2"	"LNTO42_17_2.ibd"	""	"Histology"	"Hematoxylin and Eosin Staining Method and AE1/AE3 antibody"	""	""	""	""	""	"LNTO42_17_2.jpg"	""	""	"Data transformation"	""	"LNTO42_17_2.imzML"	"Metabolite identification"	"custom unreleased software v1.1 beta"	""	""	""	""	""
"LNTO42_17_3"	"Preparation"	"Glass slide"	""	""	"Fresh frozen"	""	""	"Thermo Shandon"	""	""	"15"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	""	""	"Mass spectrometry"	""	"150-1000"	"Thermo Scientific Exactive"	""	""	"nanoelectrospray"	"MS"	"http://purl.obolibrary.org/obo/MS_1000398"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"methanol"	""	""	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"108"	""	""	"101"	""	""	"8100"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"7575"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"inductive detector"	"MS"	"http://purl.obolibrary.org/obo/MS_1000624"	"pulse counting"	"MS"	"http://purl.obolibrary.org/obo/MS_1000118"	"Thermo nativeID format"	"MS"	"http://purl.obolibrary.org/obo/MS_1000768"	"centroid spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000127"	"Thermo RAW"	"MS"	"http://purl.obolibrary.org/obo/MS_1000563"	"Xcalibur v1.1-135101/1.1.2.1351"	""	""	"linescan left right"	""	""	"top down"	""	""	"flyback"	""	""	"horizontal line scan"	""	""	"10908"	""	""	"LNTO42_17_3"	"LNTO42_17_3.ibd"	""	"Histology"	"Hematoxylin and Eosin Staining Method and AE1/AE3 antibody"	""	""	""	""	""	"LNTO42_17_3.jpg"	""	""	"Data transformation"	""	"LNTO42_17_3.imzML"	"Metabolite identification"	"custom unreleased software v1.1 beta"	""	""	""	""	""
"LNTO42_7_1"	"Preparation"	"Glass slide"	""	""	"Fresh frozen"	""	""	"Thermo Shandon"	""	""	"15"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	""	""	"Mass spectrometry"	""	"150-1000"	"Thermo Scientific Exactive"	""	""	"nanoelectrospray"	"MS"	"http://purl.obolibrary.org/obo/MS_1000398"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"methanol"	""	""	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"82"	""	""	"72"	""	""	"6150"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"5400"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"inductive detector"	"MS"	"http://purl.obolibrary.org/obo/MS_1000624"	"pulse counting"	"MS"	"http://purl.obolibrary.org/obo/MS_1000118"	"Thermo nativeID format"	"MS"	"http://purl.obolibrary.org/obo/MS_1000768"	"centroid spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000127"	"Thermo RAW"	"MS"	"http://purl.obolibrary.org/obo/MS_1000563"	"Xcalibur v1.1-135101/1.1.2.1351"	""	""	"linescan left right"	""	""	"top down"	""	""	"flyback"	""	""	"horizontal line scan"	""	""	"5904"	""	""	"LNTO42_7_1"	"LNTO42_7_1.ibd"	""	"Histology"	"Hematoxylin and Eosin Staining Method and AE1/AE3 antibody"	""	""	""	""	""	"LNTO42_7_1.jpg"	""	""	"Data transformation"	""	"LNTO42_7_1.imzML"	"Metabolite identification"	"custom unreleased software v1.1 beta"	""	""	""	""	""
"LNTO42_7_2"	"Preparation"	"Glass slide"	""	""	"Fresh frozen"	""	""	"Thermo Shandon"	""	""	"15"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	""	""	"Mass spectrometry"	""	"150-1000"	"Thermo Scientific Exactive"	""	""	"nanoelectrospray"	"MS"	"http://purl.obolibrary.org/obo/MS_1000398"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"methanol"	""	""	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"49"	""	""	"61"	""	""	"3675"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"4575"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"inductive detector"	"MS"	"http://purl.obolibrary.org/obo/MS_1000624"	"pulse counting"	"MS"	"http://purl.obolibrary.org/obo/MS_1000118"	"Thermo nativeID format"	"MS"	"http://purl.obolibrary.org/obo/MS_1000768"	"centroid spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000127"	"Thermo RAW"	"MS"	"http://purl.obolibrary.org/obo/MS_1000563"	"Xcalibur v1.1-135101/1.1.2.1351"	""	""	"linescan left right"	""	""	"top down"	""	""	"flyback"	""	""	"horizontal line scan"	""	""	"2989"	""	""	"LNTO42_7_2"	"LNTO42_7_2.ibd"	""	"Histology"	"Hematoxylin and Eosin Staining Method and AE1/AE3 antibody"	""	""	""	""	""	"LNTO42_7_2.jpg"	""	""	"Data transformation"	""	"LNTO42_7_2.imzML"	"Metabolite identification"	"custom unreleased software v1.1 beta"	""	""	""	""	""
"TO22T"	"Preparation"	"Glass slide"	""	""	"Fresh frozen"	""	""	"Thermo Shandon"	""	""	"15"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	""	""	"Mass spectrometry"	""	"150-1000"	"Thermo Scientific Exactive"	""	""	"nanoelectrospray"	"MS"	"http://purl.obolibrary.org/obo/MS_1000398"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"methanol"	""	""	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"56"	""	""	"54"	""	""	"4200"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"4050"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"inductive detector"	"MS"	"http://purl.obolibrary.org/obo/MS_1000624"	"pulse counting"	"MS"	"http://purl.obolibrary.org/obo/MS_1000118"	"Thermo nativeID format"	"MS"	"http://purl.obolibrary.org/obo/MS_1000768"	"centroid spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000127"	"Thermo RAW"	"MS"	"http://purl.obolibrary.org/obo/MS_1000563"	"Xcalibur v1.1-135101/1.1.2.1351"	""	""	"linescan left right"	""	""	"top down"	""	""	"flyback"	""	""	"horizontal line scan"	""	""	"3024"	""	""	"TO22T"	"TO22T.ibd"	""	"Histology"	"Hematoxylin and Eosin Staining Method and AE1/AE3 antibody"	""	""	""	""	""	"TO22T.jpg"	""	""	"Data transformation"	""	"TO22T.imzML"	"Metabolite identification"	"custom unreleased software v1.1 beta"	""	""	""	""	""
