"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"	"Factor Value[Biol. Replicate]"	"Term Source REF"	"Term Accession Number"	"Factor Value[Tech. replicate]"	"Term Source REF"	"Term Accession Number"
"HCT15_VUmc"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	"HCT15_VU_#3B_O5"	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"1000-5000"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"3b_0_O5_1"	"3b_0_O5_1.xy"	"Data transformation"	"SampleMatching_N-glycanProfiling_CRC.xlsx"	""	"Metabolite identification"	""	"m_Assay1-Profiling_v2_maf.tsv"	"3"	""	""	"3B"	""	""
"HCT8"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	"HCT81_1_#1_A19_A_norecryst"	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"1000-5000"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"RP_1mgsDHB_plus5mgsDHB_0_A19_1"	"RP_1mgsDHB_plus5mgsDHB_0_A19_1.xy"	"Data transformation"	"SampleMatching_N-glycanProfiling_CRC.xlsx"	""	"Metabolite identification"	""	"m_Assay1-Profiling_v2_maf.tsv"	"1"	""	""	"1A"	""	""
"HCT8"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	"HCT81_1_#2_A20_A_norecryst"	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"1000-5000"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"RP_1mgsDHB_plus5mgsDHB_0_A20_1"	"RP_1mgsDHB_plus5mgsDHB_0_A20_1.xy"	"Data transformation"	"SampleMatching_N-glycanProfiling_CRC.xlsx"	""	"Metabolite identification"	""	"m_Assay1-Profiling_v2_maf.tsv"	"1"	""	""	"2A"	""	""
"HCT8"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	"HCT81_1_#4_I20_A_norecryst"	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"1000-5000"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"RP_CRCcellLlineScreening_dupl3and4_80lp_0_I20_1"	"RP_CRCcellLlineScreening_dupl3and4_80lp_0_I20_1.xy"	"Data transformation"	"SampleMatching_N-glycanProfiling_CRC.xlsx"	""	"Metabolite identification"	""	"m_Assay1-Profiling_v2_maf.tsv"	"1"	""	""	"4A"	""	""
"HCT8"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	"HCT81_2_#1_D19_A_norecryst"	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"1000-5000"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"RP_1mgsDHB_plus5mgsDHB_0_D19_1"	"RP_1mgsDHB_plus5mgsDHB_0_D19_1.xy"	"Data transformation"	"SampleMatching_N-glycanProfiling_CRC.xlsx"	""	"Metabolite identification"	""	"m_Assay1-Profiling_v2_maf.tsv"	"2"	""	""	"1A"	""	""
"HCT8"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	"HCT81_2_#1_L19_B_recryst"	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"1000-5000"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"RP_HCT81_2_dupl1u2_80lp_0_L19_1"	"RP_HCT81_2_dupl1u2_80lp_0_L19_1.xy"	"Data transformation"	"SampleMatching_N-glycanProfiling_CRC.xlsx"	""	"Metabolite identification"	""	"m_Assay1-Profiling_v2_maf.tsv"	"2"	""	""	"1B"	""	""
"HCT8"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	"HCT81_2_#2_D20_A_norecryst"	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"1000-5000"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"RP_1mgsDHB_plus5mgsDHB_0_D20_1"	"RP_1mgsDHB_plus5mgsDHB_0_D20_1.xy"	"Data transformation"	"SampleMatching_N-glycanProfiling_CRC.xlsx"	""	"Metabolite identification"	""	"m_Assay1-Profiling_v2_maf.tsv"	"2"	""	""	"2A"	""	""
"HCT8"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	"HCT81_2_#3_M5_A_norecryst"	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"1000-5000"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"RP_CRCcellLlineScreening_dupl3and4_80lp_0_M5_1"	"RP_CRCcellLlineScreening_dupl3and4_80lp_0_M5_1.xy"	"Data transformation"	"SampleMatching_N-glycanProfiling_CRC.xlsx"	""	"Metabolite identification"	""	"m_Assay1-Profiling_v2_maf.tsv"	"2"	""	""	"3A"	""	""
"HCT8"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	"HCT81_2_#4_L20_A_norecryst"	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"1000-5000"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"RP_CRCcellLlineScreening_dupl3and4_80lp_0_L20_1"	"RP_CRCcellLlineScreening_dupl3and4_80lp_0_L20_1.xy"	"Data transformation"	"SampleMatching_N-glycanProfiling_CRC.xlsx"	""	"Metabolite identification"	""	"m_Assay1-Profiling_v2_maf.tsv"	"2"	""	""	"4A"	""	""
"HCT8"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	"HCT81_3_#2_M10_B_recryst"	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"1000-5000"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"RP_HCT81_3_dupl1u2_80lp_0_M10_1"	"RP_HCT81_3_dupl1u2_80lp_0_M10_1.xy"	"Data transformation"	"SampleMatching_N-glycanProfiling_CRC.xlsx"	""	"Metabolite identification"	""	"m_Assay1-Profiling_v2_maf.tsv"	"3"	""	""	"2B"	""	""
"HCT8"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	"HCT81_3_#3_L15_A_norecryst"	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"1000-5000"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"RP_CRCcellLlineScreening_dupl3and4_80lp_0_L15_1"	"RP_CRCcellLlineScreening_dupl3and4_80lp_0_L15_1.xy"	"Data transformation"	"SampleMatching_N-glycanProfiling_CRC.xlsx"	""	"Metabolite identification"	""	"m_Assay1-Profiling_v2_maf.tsv"	"3"	""	""	"3A"	""	""
"HCT8"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	"HCT81_3_#4_M10_A_norecryst"	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"1000-5000"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"RP_CRCcellLlineScreening_dupl3and4_80lp_0_M10_1"	"RP_CRCcellLlineScreening_dupl3and4_80lp_0_M10_1.xy"	"Data transformation"	"SampleMatching_N-glycanProfiling_CRC.xlsx"	""	"Metabolite identification"	""	"m_Assay1-Profiling_v2_maf.tsv"	"3"	""	""	"4A"	""	""
"HCT8"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	"HCT81_4_#1_H9_NOrecryst"	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"1000-5000"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"RP_HCT81_4_dupl1u2_80lp_0_H9_1"	"RP_HCT81_4_dupl1u2_80lp_0_H9_1.xy"	"Data transformation"	"SampleMatching_N-glycanProfiling_CRC.xlsx"	""	"Metabolite identification"	""	"m_Assay1-Profiling_v2_maf.tsv"	"3b"	""	""	"1a"	""	""
"HP"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	"HP_1_#1_A1_NOrecryst"	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"1000-5000"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"RP_HP1_1u2_80lp_0_A1_1"	"RP_HP1_1u2_80lp_0_A1_1.xy"	"Data transformation"	"SampleMatching_N-glycanProfiling_CRC.xlsx"	""	"Metabolite identification"	""	"m_Assay1-Profiling_v2_maf.tsv"	"1"	""	""	"1a"	""	""
"HP"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	"HP_1_#2_A2_NOrecryst"	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"1000-5000"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"RP_HP1_1u2_80lp_0_A2_1"	"RP_HP1_1u2_80lp_0_A2_1.xy"	"Data transformation"	"SampleMatching_N-glycanProfiling_CRC.xlsx"	""	"Metabolite identification"	""	"m_Assay1-Profiling_v2_maf.tsv"	"1"	""	""	"2a"	""	""
"HP"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	"HP_1_#3_P23_A_norecryst"	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"1000-5000"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"RP_CRCcellLlineScreening_dupl3and4_80lp_0_P23_1"	"RP_CRCcellLlineScreening_dupl3and4_80lp_0_P23_1.xy"	"Data transformation"	"SampleMatching_N-glycanProfiling_CRC.xlsx"	""	"Metabolite identification"	""	"m_Assay1-Profiling_v2_maf.tsv"	"1"	""	""	"3A"	""	""
"HP"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	"HP_1_#4_I2_A_norecryst"	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"1000-5000"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"RP_CRCcellLlineScreening_dupl3and4_80lp_0_I2_1"	"RP_CRCcellLlineScreening_dupl3and4_80lp_0_I2_1.xy"	"Data transformation"	"SampleMatching_N-glycanProfiling_CRC.xlsx"	""	"Metabolite identification"	""	"m_Assay1-Profiling_v2_maf.tsv"	"1"	""	""	"4A"	""	""
"HP"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	"HP_2_#1_D23_A_norecryst"	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"1000-5000"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"RP_1mgsDHB_plus5mgsDHB_0_D23_1"	"RP_1mgsDHB_plus5mgsDHB_0_D23_1.xy"	"Data transformation"	"SampleMatching_N-glycanProfiling_CRC.xlsx"	""	"Metabolite identification"	""	"m_Assay1-Profiling_v2_maf.tsv"	"2"	""	""	"1A"	""	""
"HP"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	"HP_2_#2_D24_A_norecryst"	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"1000-5000"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"RP_1mgsDHB_plus5mgsDHB_0_D24_1"	"RP_1mgsDHB_plus5mgsDHB_0_D24_1.xy"	"Data transformation"	"SampleMatching_N-glycanProfiling_CRC.xlsx"	""	"Metabolite identification"	""	"m_Assay1-Profiling_v2_maf.tsv"	"2"	""	""	"2A"	""	""
"HP"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	"HP_2_#3_M1_A_norecryst"	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"1000-5000"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"RP_CRCcellLlineScreening_dupl3and4_80lp_0_M1_1"	"RP_CRCcellLlineScreening_dupl3and4_80lp_0_M1_1.xy"	"Data transformation"	"SampleMatching_N-glycanProfiling_CRC.xlsx"	""	"Metabolite identification"	""	"m_Assay1-Profiling_v2_maf.tsv"	"2"	""	""	"3A"	""	""
"HP"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	"HP_2_#4_L24_A_norecryst"	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"1000-5000"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"RP_CRCcellLlineScreening_dupl3and4_80lp_0_L24_1"	"RP_CRCcellLlineScreening_dupl3and4_80lp_0_L24_1.xy"	"Data transformation"	"SampleMatching_N-glycanProfiling_CRC.xlsx"	""	"Metabolite identification"	""	"m_Assay1-Profiling_v2_maf.tsv"	"2"	""	""	"4A"	""	""
"HP"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	"HP_3_#1_F11_A_norecryst"	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"1000-5000"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"RP_1mgsDHB_plus5mgsDHB_0_F11_1"	"RP_1mgsDHB_plus5mgsDHB_0_F11_1.xy"	"Data transformation"	"SampleMatching_N-glycanProfiling_CRC.xlsx"	""	"Metabolite identification"	""	"m_Assay1-Profiling_v2_maf.tsv"	"3"	""	""	"1A"	""	""
"HP"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	"HP_3_#2_N12_B_recryst"	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"1000-5000"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"RP_HP_3_dupl1u2_80lp_0_N12_1"	"RP_HP_3_dupl1u2_80lp_0_N12_1.xy"	"Data transformation"	"SampleMatching_N-glycanProfiling_CRC.xlsx"	""	"Metabolite identification"	""	"m_Assay1-Profiling_v2_maf.tsv"	"3"	""	""	"2B"	""	""
"HP"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	"HP_3_#3_K13_A_norecryst"	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"1000-5000"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"RP_CRCcellLlineScreening_dupl3and4_80lp_0_K13_1"	"RP_CRCcellLlineScreening_dupl3and4_80lp_0_K13_1.xy"	"Data transformation"	"SampleMatching_N-glycanProfiling_CRC.xlsx"	""	"Metabolite identification"	""	"m_Assay1-Profiling_v2_maf.tsv"	"3"	""	""	"3A"	""	""
"HP"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	"HP_3_#4_N12_A_norecryst"	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"1000-5000"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"RP_CRCcellLlineScreening_dupl3and4_80lp_0_N12_1"	"RP_CRCcellLlineScreening_dupl3and4_80lp_0_N12_1.xy"	"Data transformation"	"SampleMatching_N-glycanProfiling_CRC.xlsx"	""	"Metabolite identification"	""	"m_Assay1-Profiling_v2_maf.tsv"	"3"	""	""	"4A"	""	""
"HT29"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	"HT29_#1B_A1"	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"1000-5000"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"1b_0_A1_1"	"1b_0_A1_1.xy"	"Data transformation"	"SampleMatching_N-glycanProfiling_CRC.xlsx"	""	"Metabolite identification"	""	"m_Assay1-Profiling_v2_maf.tsv"	"1"	""	""	"1B"	""	""
"HT29"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	"HT29_#1B_D21"	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"1000-5000"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"1b_0_D21_1"	"1b_0_D21_1.xy"	"Data transformation"	"SampleMatching_N-glycanProfiling_CRC.xlsx"	""	"Metabolite identification"	""	"m_Assay1-Profiling_v2_maf.tsv"	"2"	""	""	"1B"	""	""
"HT29"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	"HT29_#1B_F19"	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"1000-5000"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"1b_0_F19_1"	"1b_0_F19_1.xy"	"Data transformation"	"SampleMatching_N-glycanProfiling_CRC.xlsx"	""	"Metabolite identification"	""	"m_Assay1-Profiling_v2_maf.tsv"	"3"	""	""	"1B"	""	""
"HT29"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	"HT29_#2B_A2"	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"1000-5000"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"2b_0_A2_1"	"2b_0_A2_1.xy"	"Data transformation"	"SampleMatching_N-glycanProfiling_CRC.xlsx"	""	"Metabolite identification"	""	"m_Assay1-Profiling_v2_maf.tsv"	"1"	""	""	"2B"	""	""
"HT29"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	"HT29_#2B_D22"	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"1000-5000"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"2b_0_D22_1"	"2b_0_D22_1.xy"	"Data transformation"	"SampleMatching_N-glycanProfiling_CRC.xlsx"	""	"Metabolite identification"	""	"m_Assay1-Profiling_v2_maf.tsv"	"2"	""	""	"2B"	""	""
"HT29"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	"HT29_#2B_F20"	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"1000-5000"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"2b_0_F20_1"	"2b_0_F20_1.xy"	"Data transformation"	"SampleMatching_N-glycanProfiling_CRC.xlsx"	""	"Metabolite identification"	""	"m_Assay1-Profiling_v2_maf.tsv"	"3"	""	""	"2B"	""	""
"HT29"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	"HT29_#3B_L21"	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"1000-5000"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"3b_0_L21_1"	"3b_0_L21_1.xy"	"Data transformation"	"SampleMatching_N-glycanProfiling_CRC.xlsx"	""	"Metabolite identification"	""	"m_Assay1-Profiling_v2_maf.tsv"	"2"	""	""	"3B"	""	""
"HT29"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	"HT29_1_#1_B7_A_norecryst"	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"1000-5000"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"RP_1mgsDHB_plus5mgsDHB_0_B7_1"	"RP_1mgsDHB_plus5mgsDHB_0_B7_1.xy"	"Data transformation"	"SampleMatching_N-glycanProfiling_CRC.xlsx"	""	"Metabolite identification"	""	"m_Assay1-Profiling_v2_maf.tsv"	"1"	""	""	"1A"	""	""
"HT29"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	"HT29_1_#2_J8_B_recryst"	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"1000-5000"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"RP_HT29_1_dupl1u2_80lp_0_J8_1"	"RP_HT29_1_dupl1u2_80lp_0_J8_1.xy"	"Data transformation"	"SampleMatching_N-glycanProfiling_CRC.xlsx"	""	"Metabolite identification"	""	"m_Assay1-Profiling_v2_maf.tsv"	"1"	""	""	"2B"	""	""
"HT29"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	"HT29_1_#3_O17_A_norecryst"	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"1000-5000"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"RP_CRCcellLlineScreening_dupl3and4_80lp_0_O17_1"	"RP_CRCcellLlineScreening_dupl3and4_80lp_0_O17_1.xy"	"Data transformation"	"SampleMatching_N-glycanProfiling_CRC.xlsx"	""	"Metabolite identification"	""	"m_Assay1-Profiling_v2_maf.tsv"	"1"	""	""	"3A"	""	""
"HT29"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	"HT29_1_#4_J8_A_norecryst"	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"1000-5000"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"RP_CRCcellLlineScreening_dupl3and4_80lp_0_J8_1"	"RP_CRCcellLlineScreening_dupl3and4_80lp_0_J8_1.xy"	"Data transformation"	"SampleMatching_N-glycanProfiling_CRC.xlsx"	""	"Metabolite identification"	""	"m_Assay1-Profiling_v2_maf.tsv"	"1"	""	""	"4A"	""	""
"HT29"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	"HT29_2_#1_L13_B_recryst"	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"1000-5000"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"RP_HT29_2_dupl1u2_80lp_0_L13_1"	"RP_HT29_2_dupl1u2_80lp_0_L13_1.xy"	"Data transformation"	"SampleMatching_N-glycanProfiling_CRC.xlsx"	""	"Metabolite identification"	""	"m_Assay1-Profiling_v2_maf.tsv"	"2"	""	""	"1B"	""	""
"HT29"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	"HT29_2_#2_L14_B_recryst"	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"1000-5000"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"RP_HT29_2_dupl1u2_80lp_0_L14_1"	"RP_HT29_2_dupl1u2_80lp_0_L14_1.xy"	"Data transformation"	"SampleMatching_N-glycanProfiling_CRC.xlsx"	""	"Metabolite identification"	""	"m_Assay1-Profiling_v2_maf.tsv"	"2"	""	""	"2B"	""	""
"HT29"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	"HT29_2_#4_L14_A_norecryst"	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"1000-5000"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"RP_CRCcellLlineScreening_dupl3and4_80lp_0_L14_1"	"RP_CRCcellLlineScreening_dupl3and4_80lp_0_L14_1.xy"	"Data transformation"	"SampleMatching_N-glycanProfiling_CRC.xlsx"	""	"Metabolite identification"	""	"m_Assay1-Profiling_v2_maf.tsv"	"2"	""	""	"4A"	""	""
"HT29"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	"HT29_3_#1_E7_A_norecryst"	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"1000-5000"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"RP_1mgsDHB_plus5mgsDHB_0_E7_1"	"RP_1mgsDHB_plus5mgsDHB_0_E7_1.xy"	"Data transformation"	"SampleMatching_N-glycanProfiling_CRC.xlsx"	""	"Metabolite identification"	""	"m_Assay1-Profiling_v2_maf.tsv"	"3"	""	""	"1A"	""	""
