Sample Name	Protocol REF	Protocol REF	Comment[Fear related behaviours]	Protocol REF	Comment[Glucose tolerance]	Protocol REF	Comment[Blood pressure]	Protocol REF	Comment[Basal hematology]	Protocol REF	Comment[Basal immunology]	Protocol REF	Comment[Experimental autoimmune encephalitis]	Protocol REF	Comment[Euthanasia and tissue dissection, day]	Comment[Euthanasia and tissue dissection]	Protocol REF	Comment[Serum biochemistry]	Protocol REF	Comment[Arterial elastic lamina ruptures]	Protocol REF	Comment[Bone mass and strength]	Protocol REF	Comment[Wound healing]	Protocol REF	Comment[Body weight]	Protocol REF	Comment[Renal agenesis]	Assay Name	Raw Data File	Comment[Data Repository]	Comment[Data Record Accession]	Protocol REF	Derived Data File	Comment[Data Repository]	Comment[Data Record Accession]	Comment[Data Record URL]	Comment[Additional Data Record]
Outbred1080	Coat colour	Fear related behaviours	48 measurements taken between weeks 8 and 10 (Table 1)	Intraperitoneal Glucose Tolerance Test (IPGTT)	6 measures taken, week 11 (Table 1)	Blood pressure	17	Basal hematology	32 measures taken, week 13 (Table 1)	Basal immunology	34 measurements taken, week 13 (Table 1)	Experimental Autoimmune Encephalomyelitis (EAE)	Induced week 13, qualitative scoring between weeks 13 and 17 (Table 1)	Euthanasia and tissue dissection	120	All animals euthanized during week 17	Serum biochemistry	15 measures taken, week 17 (Table 1)	Arterial elastic lamina ruptures	6 measures taken, week 17 (Table 1)	Bone mass and strength	43 measures taken, week 17 (Table 1)	Wound healing	1 measure taken, weeks 7 and 17 (Table 1)	Body weight	6 measures taken, weeks 8, 9, 11, 13, 14, and 17 (Table 1)	Renal agenesis	1 measure taken, week 17 (Table 1)	Phenotyping92					measures.txt	Figshare	943485	http://dx.doi.org/10.6084/m9.figshare.943485	measures.txt can also be found at https://www.ebi.ac.uk/arrayexpress/experiments/E-MTAB-2332/files/
Outbred1081	Coat colour	Fear related behaviours	48 measurements taken between weeks 8 and 10 (Table 1)	Intraperitoneal Glucose Tolerance Test (IPGTT)	6 measures taken, week 11 (Table 1)	Blood pressure	16	Basal hematology	32 measures taken, week 13 (Table 1)	Basal immunology	34 measurements taken, week 13 (Table 1)	Experimental Autoimmune Encephalomyelitis (EAE)	Induced week 13, qualitative scoring between weeks 13 and 17 (Table 1)	Euthanasia and tissue dissection	120	All animals euthanized during week 17	Serum biochemistry	15 measures taken, week 17 (Table 1)	Arterial elastic lamina ruptures	6 measures taken, week 17 (Table 1)	Bone mass and strength	43 measures taken, week 17 (Table 1)	Wound healing	1 measure taken, weeks 7 and 17 (Table 1)	Body weight	6 measures taken, weeks 8, 9, 11, 13, 14, and 17 (Table 1)	Renal agenesis	1 measure taken, week 17 (Table 1)	Phenotyping93					measures.txt	Figshare	943485	http://dx.doi.org/10.6084/m9.figshare.943485	measures.txt can also be found at https://www.ebi.ac.uk/arrayexpress/experiments/E-MTAB-2332/files/
Outbred1082	Coat colour	Fear related behaviours	48 measurements taken between weeks 8 and 10 (Table 1)	Intraperitoneal Glucose Tolerance Test (IPGTT)	6 measures taken, week 11 (Table 1)	Blood pressure	17	Basal hematology	32 measures taken, week 13 (Table 1)	Basal immunology	34 measurements taken, week 13 (Table 1)	Experimental Autoimmune Encephalomyelitis (EAE)	Induced week 13, qualitative scoring between weeks 13 and 17 (Table 1)	Euthanasia and tissue dissection	122	All animals euthanized during week 17	Serum biochemistry	15 measures taken, week 17 (Table 1)	Arterial elastic lamina ruptures	6 measures taken, week 17 (Table 1)	Bone mass and strength	43 measures taken, week 17 (Table 1)	Wound healing	1 measure taken, weeks 7 and 17 (Table 1)	Body weight	6 measures taken, weeks 8, 9, 11, 13, 14, and 17 (Table 1)	Renal agenesis	1 measure taken, week 17 (Table 1)	Phenotyping94					measures.txt	Figshare	943485	http://dx.doi.org/10.6084/m9.figshare.943485	measures.txt can also be found at https://www.ebi.ac.uk/arrayexpress/experiments/E-MTAB-2332/files/
Outbred1083	Coat colour	Fear related behaviours	48 measurements taken between weeks 8 and 10 (Table 1)	Intraperitoneal Glucose Tolerance Test (IPGTT)	6 measures taken, week 11 (Table 1)	Blood pressure	17	Basal hematology	32 measures taken, week 13 (Table 1)	Basal immunology	34 measurements taken, week 13 (Table 1)	Experimental Autoimmune Encephalomyelitis (EAE)	Induced week 13, qualitative scoring between weeks 13 and 17 (Table 1)	Euthanasia and tissue dissection	122	All animals euthanized during week 17	Serum biochemistry	15 measures taken, week 17 (Table 1)	Arterial elastic lamina ruptures	6 measures taken, week 17 (Table 1)	Bone mass and strength	43 measures taken, week 17 (Table 1)	Wound healing	1 measure taken, weeks 7 and 17 (Table 1)	Body weight	6 measures taken, weeks 8, 9, 11, 13, 14, and 17 (Table 1)	Renal agenesis	1 measure taken, week 17 (Table 1)	Phenotyping95					measures.txt	Figshare	943485	http://dx.doi.org/10.6084/m9.figshare.943485	measures.txt can also be found at https://www.ebi.ac.uk/arrayexpress/experiments/E-MTAB-2332/files/
Outbred1084	Coat colour	Fear related behaviours	48 measurements taken between weeks 8 and 10 (Table 1)	Intraperitoneal Glucose Tolerance Test (IPGTT)	6 measures taken, week 11 (Table 1)	Blood pressure	17	Basal hematology	32 measures taken, week 13 (Table 1)	Basal immunology	34 measurements taken, week 13 (Table 1)	Experimental Autoimmune Encephalomyelitis (EAE)	Induced week 13, qualitative scoring between weeks 13 and 17 (Table 1)	Euthanasia and tissue dissection	122	All animals euthanized during week 17	Serum biochemistry	15 measures taken, week 17 (Table 1)	Arterial elastic lamina ruptures	6 measures taken, week 17 (Table 1)	Bone mass and strength	43 measures taken, week 17 (Table 1)	Wound healing	1 measure taken, weeks 7 and 17 (Table 1)	Body weight	6 measures taken, weeks 8, 9, 11, 13, 14, and 17 (Table 1)	Renal agenesis	1 measure taken, week 17 (Table 1)	Phenotyping96					measures.txt	Figshare	943485	http://dx.doi.org/10.6084/m9.figshare.943485	measures.txt can also be found at https://www.ebi.ac.uk/arrayexpress/experiments/E-MTAB-2332/files/
Outbred1085	Coat colour	Fear related behaviours	48 measurements taken between weeks 8 and 10 (Table 1)	Intraperitoneal Glucose Tolerance Test (IPGTT)	6 measures taken, week 11 (Table 1)	Blood pressure	17	Basal hematology	32 measures taken, week 13 (Table 1)	Basal immunology	34 measurements taken, week 13 (Table 1)	Experimental Autoimmune Encephalomyelitis (EAE)	Induced week 13, qualitative scoring between weeks 13 and 17 (Table 1)	Euthanasia and tissue dissection	122	All animals euthanized during week 17	Serum biochemistry	15 measures taken, week 17 (Table 1)	Arterial elastic lamina ruptures	6 measures taken, week 17 (Table 1)	Bone mass and strength	43 measures taken, week 17 (Table 1)	Wound healing	1 measure taken, weeks 7 and 17 (Table 1)	Body weight	6 measures taken, weeks 8, 9, 11, 13, 14, and 17 (Table 1)	Renal agenesis	1 measure taken, week 17 (Table 1)	Phenotyping97					measures.txt	Figshare	943485	http://dx.doi.org/10.6084/m9.figshare.943485	measures.txt can also be found at https://www.ebi.ac.uk/arrayexpress/experiments/E-MTAB-2332/files/
Outbred1086	Coat colour	Fear related behaviours	48 measurements taken between weeks 8 and 10 (Table 1)	Intraperitoneal Glucose Tolerance Test (IPGTT)	6 measures taken, week 11 (Table 1)	Blood pressure	17	Basal hematology	32 measures taken, week 13 (Table 1)	Basal immunology	34 measurements taken, week 13 (Table 1)	Experimental Autoimmune Encephalomyelitis (EAE)	Induced week 13, qualitative scoring between weeks 13 and 17 (Table 1)	Euthanasia and tissue dissection	122	All animals euthanized during week 17	Serum biochemistry	15 measures taken, week 17 (Table 1)	Arterial elastic lamina ruptures	6 measures taken, week 17 (Table 1)	Bone mass and strength	43 measures taken, week 17 (Table 1)	Wound healing	1 measure taken, weeks 7 and 17 (Table 1)	Body weight	6 measures taken, weeks 8, 9, 11, 13, 14, and 17 (Table 1)	Renal agenesis	1 measure taken, week 17 (Table 1)	Phenotyping98					measures.txt	Figshare	943485	http://dx.doi.org/10.6084/m9.figshare.943485	measures.txt can also be found at https://www.ebi.ac.uk/arrayexpress/experiments/E-MTAB-2332/files/
Outbred1087	Coat colour	Fear related behaviours	48 measurements taken between weeks 8 and 10 (Table 1)	Intraperitoneal Glucose Tolerance Test (IPGTT)	6 measures taken, week 11 (Table 1)	Blood pressure	17	Basal hematology	32 measures taken, week 13 (Table 1)	Basal immunology	34 measurements taken, week 13 (Table 1)	Experimental Autoimmune Encephalomyelitis (EAE)	Induced week 13, qualitative scoring between weeks 13 and 17 (Table 1)	Euthanasia and tissue dissection	119	All animals euthanized during week 17	Serum biochemistry	15 measures taken, week 17 (Table 1)	Arterial elastic lamina ruptures	6 measures taken, week 17 (Table 1)	Bone mass and strength	43 measures taken, week 17 (Table 1)	Wound healing	1 measure taken, weeks 7 and 17 (Table 1)	Body weight	6 measures taken, weeks 8, 9, 11, 13, 14, and 17 (Table 1)	Renal agenesis	1 measure taken, week 17 (Table 1)	Phenotyping99					measures.txt	Figshare	943485	http://dx.doi.org/10.6084/m9.figshare.943485	measures.txt can also be found at https://www.ebi.ac.uk/arrayexpress/experiments/E-MTAB-2332/files/
Outbred1088	Coat colour	Fear related behaviours	48 measurements taken between weeks 8 and 10 (Table 1)	Intraperitoneal Glucose Tolerance Test (IPGTT)	6 measures taken, week 11 (Table 1)	Blood pressure	17	Basal hematology	32 measures taken, week 13 (Table 1)	Basal immunology	34 measurements taken, week 13 (Table 1)	Experimental Autoimmune Encephalomyelitis (EAE)	Induced week 13, qualitative scoring between weeks 13 and 17 (Table 1)	Euthanasia and tissue dissection	120	All animals euthanized during week 17	Serum biochemistry	15 measures taken, week 17 (Table 1)	Arterial elastic lamina ruptures	6 measures taken, week 17 (Table 1)	Bone mass and strength	43 measures taken, week 17 (Table 1)	Wound healing	1 measure taken, weeks 7 and 17 (Table 1)	Body weight	6 measures taken, weeks 8, 9, 11, 13, 14, and 17 (Table 1)	Renal agenesis	1 measure taken, week 17 (Table 1)	Phenotyping100					measures.txt	Figshare	943485	http://dx.doi.org/10.6084/m9.figshare.943485	measures.txt can also be found at https://www.ebi.ac.uk/arrayexpress/experiments/E-MTAB-2332/files/
Outbred1089	Coat colour	Fear related behaviours	48 measurements taken between weeks 8 and 10 (Table 1)	Intraperitoneal Glucose Tolerance Test (IPGTT)	6 measures taken, week 11 (Table 1)	Blood pressure	17	Basal hematology	32 measures taken, week 13 (Table 1)	Basal immunology	34 measurements taken, week 13 (Table 1)	Experimental Autoimmune Encephalomyelitis (EAE)	Induced week 13, qualitative scoring between weeks 13 and 17 (Table 1)	Euthanasia and tissue dissection	120	All animals euthanized during week 17	Serum biochemistry	15 measures taken, week 17 (Table 1)	Arterial elastic lamina ruptures	6 measures taken, week 17 (Table 1)	Bone mass and strength	43 measures taken, week 17 (Table 1)	Wound healing	1 measure taken, weeks 7 and 17 (Table 1)	Body weight	6 measures taken, weeks 8, 9, 11, 13, 14, and 17 (Table 1)	Renal agenesis	1 measure taken, week 17 (Table 1)	Phenotyping101					measures.txt	Figshare	943485	http://dx.doi.org/10.6084/m9.figshare.943485	measures.txt can also be found at https://www.ebi.ac.uk/arrayexpress/experiments/E-MTAB-2332/files/
Outbred109	Coat colour	Fear related behaviours	48 measurements taken between weeks 8 and 10 (Table 1)	Intraperitoneal Glucose Tolerance Test (IPGTT)	6 measures taken, week 11 (Table 1)	Blood pressure	13	Basal hematology	32 measures taken, week 13 (Table 1)	Basal immunology	34 measurements taken, week 13 (Table 1)	Experimental Autoimmune Encephalomyelitis (EAE)	Induced week 13, qualitative scoring between weeks 13 and 17 (Table 1)	Euthanasia and tissue dissection	N/A	All animals euthanized during week 17	Serum biochemistry	15 measures taken, week 17 (Table 1)	Arterial elastic lamina ruptures	6 measures taken, week 17 (Table 1)	Bone mass and strength	43 measures taken, week 17 (Table 1)	Wound healing	1 measure taken, weeks 7 and 17 (Table 1)	Body weight	6 measures taken, weeks 8, 9, 11, 13, 14, and 17 (Table 1)	Renal agenesis	1 measure taken, week 17 (Table 1)	Phenotyping102					measures.txt	Figshare	943485	http://dx.doi.org/10.6084/m9.figshare.943485	measures.txt can also be found at https://www.ebi.ac.uk/arrayexpress/experiments/E-MTAB-2332/files/
Outbred1090	Coat colour	Fear related behaviours	48 measurements taken between weeks 8 and 10 (Table 1)	Intraperitoneal Glucose Tolerance Test (IPGTT)	6 measures taken, week 11 (Table 1)	Blood pressure	17	Basal hematology	32 measures taken, week 13 (Table 1)	Basal immunology	34 measurements taken, week 13 (Table 1)	Experimental Autoimmune Encephalomyelitis (EAE)	Induced week 13, qualitative scoring between weeks 13 and 17 (Table 1)	Euthanasia and tissue dissection	120	All animals euthanized during week 17	Serum biochemistry	15 measures taken, week 17 (Table 1)	Arterial elastic lamina ruptures	6 measures taken, week 17 (Table 1)	Bone mass and strength	43 measures taken, week 17 (Table 1)	Wound healing	1 measure taken, weeks 7 and 17 (Table 1)	Body weight	6 measures taken, weeks 8, 9, 11, 13, 14, and 17 (Table 1)	Renal agenesis	1 measure taken, week 17 (Table 1)	Phenotyping103					measures.txt	Figshare	943485	http://dx.doi.org/10.6084/m9.figshare.943485	measures.txt can also be found at https://www.ebi.ac.uk/arrayexpress/experiments/E-MTAB-2332/files/
Outbred1091	Coat colour	Fear related behaviours	48 measurements taken between weeks 8 and 10 (Table 1)	Intraperitoneal Glucose Tolerance Test (IPGTT)	6 measures taken, week 11 (Table 1)	Blood pressure	17	Basal hematology	32 measures taken, week 13 (Table 1)	Basal immunology	34 measurements taken, week 13 (Table 1)	Experimental Autoimmune Encephalomyelitis (EAE)	Induced week 13, qualitative scoring between weeks 13 and 17 (Table 1)	Euthanasia and tissue dissection	120	All animals euthanized during week 17	Serum biochemistry	15 measures taken, week 17 (Table 1)	Arterial elastic lamina ruptures	6 measures taken, week 17 (Table 1)	Bone mass and strength	43 measures taken, week 17 (Table 1)	Wound healing	1 measure taken, weeks 7 and 17 (Table 1)	Body weight	6 measures taken, weeks 8, 9, 11, 13, 14, and 17 (Table 1)	Renal agenesis	1 measure taken, week 17 (Table 1)	Phenotyping104					measures.txt	Figshare	943485	http://dx.doi.org/10.6084/m9.figshare.943485	measures.txt can also be found at https://www.ebi.ac.uk/arrayexpress/experiments/E-MTAB-2332/files/
Outbred1092	Coat colour	Fear related behaviours	48 measurements taken between weeks 8 and 10 (Table 1)	Intraperitoneal Glucose Tolerance Test (IPGTT)	6 measures taken, week 11 (Table 1)	Blood pressure	17	Basal hematology	32 measures taken, week 13 (Table 1)	Basal immunology	34 measurements taken, week 13 (Table 1)	Experimental Autoimmune Encephalomyelitis (EAE)	Induced week 13, qualitative scoring between weeks 13 and 17 (Table 1)	Euthanasia and tissue dissection	120	All animals euthanized during week 17	Serum biochemistry	15 measures taken, week 17 (Table 1)	Arterial elastic lamina ruptures	6 measures taken, week 17 (Table 1)	Bone mass and strength	43 measures taken, week 17 (Table 1)	Wound healing	1 measure taken, weeks 7 and 17 (Table 1)	Body weight	6 measures taken, weeks 8, 9, 11, 13, 14, and 17 (Table 1)	Renal agenesis	1 measure taken, week 17 (Table 1)	Phenotyping105					measures.txt	Figshare	943485	http://dx.doi.org/10.6084/m9.figshare.943485	measures.txt can also be found at https://www.ebi.ac.uk/arrayexpress/experiments/E-MTAB-2332/files/
Outbred1093	Coat colour	Fear related behaviours	48 measurements taken between weeks 8 and 10 (Table 1)	Intraperitoneal Glucose Tolerance Test (IPGTT)	6 measures taken, week 11 (Table 1)	Blood pressure	17	Basal hematology	32 measures taken, week 13 (Table 1)	Basal immunology	34 measurements taken, week 13 (Table 1)	Experimental Autoimmune Encephalomyelitis (EAE)	Induced week 13, qualitative scoring between weeks 13 and 17 (Table 1)	Euthanasia and tissue dissection	120	All animals euthanized during week 17	Serum biochemistry	15 measures taken, week 17 (Table 1)	Arterial elastic lamina ruptures	6 measures taken, week 17 (Table 1)	Bone mass and strength	43 measures taken, week 17 (Table 1)	Wound healing	1 measure taken, weeks 7 and 17 (Table 1)	Body weight	6 measures taken, weeks 8, 9, 11, 13, 14, and 17 (Table 1)	Renal agenesis	1 measure taken, week 17 (Table 1)	Phenotyping106					measures.txt	Figshare	943485	http://dx.doi.org/10.6084/m9.figshare.943485	measures.txt can also be found at https://www.ebi.ac.uk/arrayexpress/experiments/E-MTAB-2332/files/
Outbred1094	Coat colour	Fear related behaviours	48 measurements taken between weeks 8 and 10 (Table 1)	Intraperitoneal Glucose Tolerance Test (IPGTT)	6 measures taken, week 11 (Table 1)	Blood pressure	18	Basal hematology	32 measures taken, week 13 (Table 1)	Basal immunology	34 measurements taken, week 13 (Table 1)	Experimental Autoimmune Encephalomyelitis (EAE)	Induced week 13, qualitative scoring between weeks 13 and 17 (Table 1)	Euthanasia and tissue dissection	120	All animals euthanized during week 17	Serum biochemistry	15 measures taken, week 17 (Table 1)	Arterial elastic lamina ruptures	6 measures taken, week 17 (Table 1)	Bone mass and strength	43 measures taken, week 17 (Table 1)	Wound healing	1 measure taken, weeks 7 and 17 (Table 1)	Body weight	6 measures taken, weeks 8, 9, 11, 13, 14, and 17 (Table 1)	Renal agenesis	1 measure taken, week 17 (Table 1)	Phenotyping107					measures.txt	Figshare	943485	http://dx.doi.org/10.6084/m9.figshare.943485	measures.txt can also be found at https://www.ebi.ac.uk/arrayexpress/experiments/E-MTAB-2332/files/
Outbred1095	Coat colour	Fear related behaviours	48 measurements taken between weeks 8 and 10 (Table 1)	Intraperitoneal Glucose Tolerance Test (IPGTT)	6 measures taken, week 11 (Table 1)	Blood pressure	18	Basal hematology	32 measures taken, week 13 (Table 1)	Basal immunology	34 measurements taken, week 13 (Table 1)	Experimental Autoimmune Encephalomyelitis (EAE)	Induced week 13, qualitative scoring between weeks 13 and 17 (Table 1)	Euthanasia and tissue dissection	120	All animals euthanized during week 17	Serum biochemistry	15 measures taken, week 17 (Table 1)	Arterial elastic lamina ruptures	6 measures taken, week 17 (Table 1)	Bone mass and strength	43 measures taken, week 17 (Table 1)	Wound healing	1 measure taken, weeks 7 and 17 (Table 1)	Body weight	6 measures taken, weeks 8, 9, 11, 13, 14, and 17 (Table 1)	Renal agenesis	1 measure taken, week 17 (Table 1)	Phenotyping108					measures.txt	Figshare	943485	http://dx.doi.org/10.6084/m9.figshare.943485	measures.txt can also be found at https://www.ebi.ac.uk/arrayexpress/experiments/E-MTAB-2332/files/
